,Code,channel,comments,engagement_anger,engagement_haha,engagement_like,engagement_love,engagement_sorry,engagement_wow,link,postId,reach,shares,text,time,type
0,0,SRF Sport,2,0,0,17,1,1,0,http://www.facebook.com/permalink.php?story_fbid=2234729883218810&id=126546190703867,126546190703867_2234729883218810,15707,4,Die ZSC Lions verlieren das 3. Finalspiel gegen Lugano mit 0:3. Auch weil sie dreimal an der Torumrandung scheitern.,16.04.2018 23:27:00,Video
1,0,SRF Sport,1,0,1,30,1,0,0,http://www.facebook.com/permalink.php?story_fbid=2234718436553288&id=126546190703867,126546190703867_2234718436553288,17926,0,Die besten Bilder des 3. Spiels der Playoff-Finalserie gibt‘s hier:,16.04.2018 23:11:49,Photo
2,0,SRF Sport,1,0,0,19,1,0,0,http://www.facebook.com/permalink.php?story_fbid=2234703876554744&id=126546190703867,126546190703867_2234703876554744,8828,0,HC Lugano-Stürmer Alessio Bertaggia gelingt in Spiel 3 des Playoff-Finals gegen den ZSC das 2:0 für die Tessiner. Die Vorentscheidung beim 3:0-Heimsieg der Tessiner.,16.04.2018 22:59:22,Video
3,0,SRF Sport,13,2,1,89,5,5,1,http://www.facebook.com/permalink.php?story_fbid=2234682693223529&id=126546190703867,126546190703867_2234682693223529,10541,1,3:0-Heimsieg: Der HC Lugano verkürzt in der Serie auf 1:2. Die Tessiner zeigten sich vorne effizient und konnten hinten auf einen überragenden Merzlikins zählen.,16.04.2018 22:34:38,Photo
4,0,SRF Kultur,0,0,0,2,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1772181079510371&id=106604179401411,106604179401411_1772181079510371,1103,0,"Imagine our planet has been invaded by aliens that are superior to us. Would it be wrong for them to eat our flesh? «Human Flesh», a philosophical thought experiment, is now also available in English: #filosofix 
https://www.youtube.com/watch?v=tSUz6Rj5oo4&t=0s&list=PL1NXgjXDUNJk_51d5AJzCj0Rl7avL5E9W&index=1",16.04.2018 21:12:00,Photo
5,0,SRF News,8,0,0,26,0,0,3,http://www.facebook.com/permalink.php?story_fbid=1615308228584152&id=289943751120613,289943751120613_1615308228584152,12251,9,"Auf der ehemaligen Sondermülldeponie in Kölliken hat der Rückbau der gigantischen Halle begonnen. Eine Herkulesaufgabe, für die es schweres Gerät braucht: Mit einem 170 Meter hohen Kran wird jeder Stahlträger einzeln abgebaut. ^pm",16.04.2018 20:50:03,Video
6,0,SRF News,9,0,2,46,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1615297831918525&id=289943751120613,289943751120613_1615297831918525,12660,9,Mit 20 Minuten und 31 Sekunden nicht gerade eine Bestzeit für den Böögg am Zürcher Sechseläuten. Aber wenigstens stürzte er diesmal nicht vom Scheiterhaufen.,16.04.2018 20:33:20,Video
7,0,SRF Kultur,1,0,0,4,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772163189512160&id=106604179401411,106604179401411_1772163189512160,2859,1,"Bizarre Zeilen aus einem Werk, das Autor Clemens J. Setz mit Hilfe eines Algorithmus geschrieben hat.",16.04.2018 20:28:00,Photo
8,0,SRF News,0,0,1,6,0,4,1,http://www.facebook.com/permalink.php?story_fbid=1615291168585858&id=289943751120613,289943751120613_1615291168585858,6013,2,Heute schon die Füsse angeschaut? ^mk,16.04.2018 20:24:47,Video
9,0,SRF 3,15,0,0,133,6,0,0,http://www.facebook.com/permalink.php?story_fbid=10155805553793402&id=48486263401,48486263401_10155805553793402,56384,10,"«Männer getrauen sich oft nicht, mich anzusprechen. Und wenn ich sie anspreche, nehme ich Ihnen Ihre Aufgabe weg und sie fühlen sich noch verunsicherter» – Steff la Cheffe im SRF 3-«Focus».",16.04.2018 20:13:00,Link
10,0,SRF News,2,0,2,7,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1615283291919979&id=289943751120613,289943751120613_1615283291919979,10574,0,US-Sanktionen gegen Russland mit grossen Auswirkungen. ^mh,16.04.2018 20:10:31,Link
11,0,SRF Kultur,0,0,0,3,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772036569524822&id=106604179401411,106604179401411_1772036569524822,1347,0,Wie ging es 1968 in einer Kommune zu und her? Silvia Grossenbacher erzählt. In Folge 4 des «Hörpunkt»-Podcasts.,16.04.2018 19:45:00,Link
12,0,SRF News,8,1,0,221,69,8,2,http://www.facebook.com/permalink.php?story_fbid=1615259765255665&id=289943751120613,289943751120613_1615259765255665,20837,31,"Man muss kein Freund des Papstes und der Kirche sein, aber das hier hat er wirklich gut gemacht. ^um",16.04.2018 19:38:07,Video
13,0,SRF Sport,9,0,0,18,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2234492603242538&id=126546190703867,126546190703867_2234492603242538,3589,3,"Spiel 3 der Finalserie zwischen dem HC Lugano und den ZSC Lions steht an! Die Partie gibt es ab 20:00 Uhr live auf SRF zwei und im Liveticker. ➡️ Was denkst Du, wer gewinnt? ⬅️",16.04.2018 19:27:00,Link
14,0,SRF Sport,45,3,63,136,3,3,17,http://www.facebook.com/permalink.php?story_fbid=2234478599910605&id=126546190703867,126546190703867_2234478599910605,30181,6,Der FC Sion darf in den kommenden beiden Saisons nicht europäisch spielen und wird zudem von der Uefa mit 235'000 Euro gebüsst. Grund dafür: Angeblich unkorrekte Transferzahlungen.,16.04.2018 19:13:10,Photo
15,0,SRF Kultur,0,0,0,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772257806169365&id=106604179401411,106604179401411_1772257806169365,1870,2,Galant – gleich elegant? #srf2kultur,16.04.2018 19:02:00,Video
16,2,SRF Kultur,0,0,0,5,0,2,0,http://www.facebook.com/permalink.php?story_fbid=1772300922831720&id=106604179401411,106604179401411_1772300922831720,1531,0,Vor drei Tagen ist Milos Forman gestorben. Wir zeigen ein filmisches Porträt über den tschechischen Regisseur von Weltformat – noch 20 Tage online: #srfsternstunde https://www.srf.ch/sendungen/sternstunde-kunst/milos-forman-im-gedenken-an-den-filmregisseur,16.04.2018 18:34:00,Link
17,0,SRF News,51,8,50,93,3,11,10,http://www.facebook.com/permalink.php?story_fbid=1615214655260176&id=289943751120613,289943751120613_1615214655260176,21908,41,Schlechte Nachrichten aus der Limmatstadt. ^mh,16.04.2018 18:33:48,Photo
18,0,SRF 3,1,0,15,46,1,0,0,http://www.facebook.com/permalink.php?story_fbid=10155804868823402&id=48486263401,48486263401_10155804868823402,30728,17,"Achtung, Klischee-Keule... Würdest du auch so easy auf einen Seitensprung reagieren, wie der Schweizer oder bist du eher wie der Rest der Welt? 🤔😲 
#SwitzerlandisDifferent #SRF3Comedy #ComedyFrühling",16.04.2018 18:17:00,Video
19,0,SRF Kultur,1,0,0,39,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1772320086163137&id=106604179401411,106604179401411_1772320086163137,3192,8,Keine Parkplätze auf fruchtbarem Ackerland – fordern Interessensverbände.,16.04.2018 18:07:00,Photo
20,0,SRF Sport,1,0,0,16,0,6,0,http://www.facebook.com/permalink.php?story_fbid=2234401146585017&id=126546190703867,126546190703867_2234401146585017,14314,0,Die Sandplatz-Saison ist ohne den nach wie vor rekonvaleszenten Waadtländer angelaufen – Stan Wawrinka droht Ungemach im Ranking.,16.04.2018 18:01:58,Link
21,0,SRF News,1,0,0,6,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1615180415263600&id=289943751120613,289943751120613_1615180415263600,6237,1,,16.04.2018 17:43:32,Video
22,0,SRF Kultur,3,0,0,38,8,0,0,http://www.facebook.com/permalink.php?story_fbid=1772313746163771&id=106604179401411,106604179401411_1772313746163771,3624,15,Zwei Esel + ein paar Dutzend Bücher? Auch das ist eine Bibliothek. BBC Culture,16.04.2018 17:40:47,Video
23,0,SRF Kultur,10,0,6,274,22,0,7,http://www.facebook.com/permalink.php?story_fbid=1772296739498805&id=106604179401411,106604179401411_1772296739498805,25203,96,Vor 75 Jahren entdeckte Albert Hofmann LSD. Heute boomt die «Wunderdroge» im Silicon Valley. Macht LSD tatsächlich kreativ und erfolgreich?,16.04.2018 17:29:00,Video
24,0,SRF Kultur,0,0,1,9,0,1,0,http://www.facebook.com/permalink.php?story_fbid=1772285902833222&id=106604179401411,106604179401411_1772285902833222,2414,1,200'000 Russen haben ein Diktat geschrieben – freiwillig. Dem Kreml kam das gelegen: Es eint die Gesellschaft und hinterfragt nichts.,16.04.2018 17:06:02,Link
25,0,SRF Sport,28,1,2,18,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2234341139924351&id=126546190703867,126546190703867_2234341139924351,16529,0,Im Tabellenkeller der Super League sind 5 Teams nur durch einen Punkt getrennt. ➡️ Wer steigt ab? Du bist gefragt! ⬅️,16.04.2018 17:05:59,Link
26,0,SRF Sport,1,0,0,21,0,1,0,http://www.facebook.com/permalink.php?story_fbid=2234322256592906&id=126546190703867,126546190703867_2234322256592906,13146,0,"Harold Kreis wird beim EVZ in der nächsten Saison nicht mehr an der Bande stehen. Wer Nachfolger wird, ist noch unklar.",16.04.2018 16:48:48,Link
27,0,SRF Sport,0,0,1,11,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2234304399928025&id=126546190703867,126546190703867_2234304399928025,6542,0,Novak Djokovic erringt zur Eröffnung der Sandplatz-Saison in Monte Carlo seinen ersten Sieg auf der ATP-Tour seit fast 3 Monaten. Was denkst Du: Schafft es der «Djoker» nochmals zurück an die Weltspitze?,16.04.2018 16:37:03,Link
28,0,SRF News,7,1,0,29,2,13,3,http://www.facebook.com/permalink.php?story_fbid=1615117081936600&id=289943751120613,289943751120613_1615117081936600,8968,8,In Europa sinken die Vogel-Populationen seit den 1980er Jahren. Vogelschützer versuchen dem entgegenzuwirken. Mit Projekten wie jenem zum Schutz des Krauskopfpelikans.,16.04.2018 16:32:44,Video
29,0,SRF News,30,17,12,49,2,0,1,http://www.facebook.com/permalink.php?story_fbid=1615113798603595&id=289943751120613,289943751120613_1615113798603595,13230,3,Tempo 30 – Nun laufen Versuche dies in der Nacht einzuführen.,16.04.2018 16:23:54,Link
30,0,SRF News,1,0,0,14,1,0,5,http://www.facebook.com/permalink.php?story_fbid=1615061451942163&id=289943751120613,289943751120613_1615061451942163,9884,8,"Die Sternwarte Zimmerwald im Kanton Bern geniesst international einen hervorragenden Ruf. Nun hat sie noch einmal kräftig aufgerüstet. #socialaudio Foto-Credit: ZVG/Universität Bern, Manu Friederich",16.04.2018 15:28:43,Video
31,0,SRF Kultur,1,0,0,13,1,0,1,http://www.facebook.com/permalink.php?story_fbid=1772129059515573&id=106604179401411,106604179401411_1772129059515573,1779,0,"Bibliotheken trotzen der Digitalisierung. Wie das geht, zeigen etwa die Kantonsbibliothek Baselland und die Dokk1.",16.04.2018 15:17:00,Photo
32,0,SRF News,2,3,3,13,0,0,1,http://www.facebook.com/permalink.php?story_fbid=1615048981943410&id=289943751120613,289943751120613_1615048981943410,10659,2,Fall Skripal: Laut Aussenminister Lawrow wurden wichtige Erkenntnisse des Labors Spiez bewusst zurückgehalten. ^lvm,16.04.2018 15:09:18,Link
33,0,SRF Sport,0,0,0,7,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2234128146612317&id=126546190703867,126546190703867_2234128146612317,10915,1,Im familiären Rahmen und im Pub: Manchester Citys Captain Vincent Kompany feierte den Meistertitel ziemlich standesgemäss. Oder nicht? 😉,16.04.2018 14:05:47,Video
34,0,SRF News,42,31,4,51,2,6,7,http://www.facebook.com/permalink.php?story_fbid=1614991618615813&id=289943751120613,289943751120613_1614991618615813,18498,19,«Kehrtwende: Der Alkohol kommt auf die Autobahn. Das Parlament kippt das Verkaufsverbot von Alkohol in Autobahnraststätten – nach über 50 Jahren. #socialaudio #srfeinfachpolitik»,16.04.2018 13:57:17,Video
35,0,SRF News,0,1,0,3,0,1,0,http://www.facebook.com/permalink.php?story_fbid=1614967291951579&id=289943751120613,289943751120613_1614967291951579,6776,1,Erst Mitte April feiern gläubige Hindus das sogenannte «Sindoor Jatra». Ähnlich wie beim indischen Holi-Fest bewerfen sich die Menschen dabei mit Farbpulver. ^pm,16.04.2018 13:19:03,Video
36,0,SRF Kultur,0,0,0,4,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772061466188999&id=106604179401411,106604179401411_1772061466188999,1811,0,"Schwarzer Humor vom Regisseur von «Adams Äpfel»: Der Film «Men & Chicken» ist noch 4 Tage online. 
https://www.srf.ch/play/tv/film/video/men--chicken?id=5b76a148-7d21-4cfb-9bc4-78b7e95d67b6&station=69e8ac16-4327-4af4-b873-fd5cd6e895a7",16.04.2018 12:15:47,Link
37,0,SRF 3,8,0,53,162,1,0,1,http://www.facebook.com/permalink.php?story_fbid=164589890919392&id=48486263401,48486263401_164589890919392,53320,24,Michael Elsener geht mit der versteckten Kamera auf Kundendatenfang in einer Bäckerei. #bigdata #pushbrötli,16.04.2018 11:40:38,Video
38,0,SRF Kultur,1,0,0,4,0,3,0,http://www.facebook.com/permalink.php?story_fbid=1772037952858017&id=106604179401411,106604179401411_1772037952858017,1580,1,"Vittorio Taviani, der ältere der beiden Taviani-Brüder, ist gestorben.",16.04.2018 11:38:38,Photo
39,0,SRF News,0,0,1,8,0,2,3,http://www.facebook.com/permalink.php?story_fbid=1614906521957656&id=289943751120613,289943751120613_1614906521957656,14104,2,"Zu kündigen ist schwierig: Was zu tun ist, wenn man von einer Partnervermittlung betrieben wird. ^lvm",16.04.2018 11:31:02,Link
40,0,SRF Sport,48,2,7,33,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2233958093295989&id=126546190703867,126546190703867_2233958093295989,24352,1,Es war wohl DIE Szene des Super-League-Wochenendes: FCL-Keeper Omlin verdribbelt sich als letzter Mann. Einen guten Wochenstart allerseits!,16.04.2018 11:04:15,Video
41,1,SRF Kultur,1,0,0,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772018999526579&id=106604179401411,106604179401411_1772018999526579,1238,0,"Musikerin mélissa laveaux ist nach Haiti gereist, die Heimat ihrer Eltern. Sie fand ein Land in Aufbruchsstimmung.",16.04.2018 11:02:31,Photo
42,0,SRF News,0,0,0,5,0,9,2,http://www.facebook.com/permalink.php?story_fbid=1614873521960956&id=289943751120613,289943751120613_1614873521960956,7392,0,Hunderte Feuerwehrleute und Anwohner kämpfen bei Sydney gegen ein Buschfeuer. ^um,16.04.2018 10:31:02,Video
43,0,SRF News,1,0,2,37,1,0,2,http://www.facebook.com/permalink.php?story_fbid=1614836571964651&id=289943751120613,289943751120613_1614836571964651,13855,9,LSD – eine Schweizer Erfindung. Gesucht hatte der Chemiker Albert Hofmann aber eigentlich nach etwas anderem. ^sb,16.04.2018 09:25:25,Video
44,0,SRF News,4,0,0,59,3,0,0,http://www.facebook.com/permalink.php?story_fbid=1614801658634809&id=289943751120613,289943751120613_1614801658634809,13951,3,Das Symbol der Sanierung der Giftmülldeponie braucht es nicht mehr. Die Halle wird nun rezykliert. ^lvm,16.04.2018 08:18:55,Link
45,0,SRF News,8,1,2,38,1,2,1,http://www.facebook.com/permalink.php?story_fbid=1614782065303435&id=289943751120613,289943751120613_1614782065303435,10942,9,Ex-FBI-Chef James Comey bezeichnet Donald Trump als moralisch unfähig für das Präsidentenamt. ^lvm,16.04.2018 07:41:38,Link
46,0,SRF Sport,1,0,0,28,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2277692962255835&id=126546190703867,126546190703867_2277692962255835,20689,0,"Von Jubel, von Tränen,  von Einem, der geht und von Einem, der zurückkommt: Das musst du über den Donnerstag-Abend wissen.",16.05.2018 23:17:29,Link
47,0,SRF Sport,9,0,0,80,3,3,0,http://www.facebook.com/permalink.php?story_fbid=2277661008925697&id=126546190703867,126546190703867_2277661008925697,8785,4,"Die Spanier schlagen Marseille 3:0. Bitter dabei natürlich das verletzungsbedingte Out von Payet.
(Mit)Entscheidend?",16.05.2018 22:40:48,Photo
48,0,SRF Sport,20,0,0,261,24,0,0,http://www.facebook.com/permalink.php?story_fbid=2277636755594789&id=126546190703867,126546190703867_2277636755594789,27668,6,DAS wollen wir auf dem Fussballplatz sehen: Antoine Griezmann gibt seinem verletzten und weinenden Landsmann Payet einen Kuss mit auf den Weg. 😘,16.05.2018 22:12:11,Video
49,0,SRF News,21,0,9,13,0,1,4,http://www.facebook.com/permalink.php?story_fbid=1644645048983803&id=289943751120613,289943751120613_1644645048983803,11909,2,Meghan und Prinz Harry feilen wohl noch am Eröffnungstanz – die royalen Fans campieren bereits vor dem Schloss Windsor.,16.05.2018 21:45:00,Video
50,0,SRF News,6,3,4,16,1,0,1,http://www.facebook.com/permalink.php?story_fbid=1644669758981332&id=289943751120613,289943751120613_1644669758981332,11072,3,Sion-Präsident Christian Constantin kämpft an vorderster Front für die Walliser Olympia-Kandidatur 2026. Doch sein schriller Einsatz polarisiert und spaltet selbst Olympia-Befürworter. ^red,16.05.2018 20:46:08,Video
51,0,SRF Sport,11,0,0,7,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2277528442272287&id=126546190703867,126546190703867_2277528442272287,7172,0,Wille und Kampf bei Olympique de Marseille gegen Klasse und Routine bei Atlético de Madrid: Wer setzt sich durch?,16.05.2018 20:15:17,Video
52,0,SRF Kultur,0,0,0,20,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1802836899778122&id=106604179401411,106604179401411_1802836899778122,5477,1,"Queere Menschen erzählen von den Orten, an denen sie geliebt oder gelitten haben – auch in Ländern, in denen Homosexualität tabu ist.",16.05.2018 20:02:00,Link
53,0,SRF News,10,0,13,239,5,0,27,http://www.facebook.com/permalink.php?story_fbid=1644603355654639&id=289943751120613,289943751120613_1644603355654639,29542,71,Verrückte Schweiz: Auf der Tschentenalp wird der Schnee über den Sommer eingepackt. ^red,16.05.2018 19:25:47,Video
54,0,SRF Kultur,3,0,0,7,1,0,0,http://www.facebook.com/permalink.php?story_fbid=1802748553120290&id=106604179401411,106604179401411_1802748553120290,2096,2,"Jetzt mal ehrlich: Wählt #srfkulturplatz die richtigen Themen? Oder erwarten Sie vom einzigen TV-Kulturmagazin bei @SRF etwas ganz anderes? Sagen Sie’s uns, wir wollen’s wissen.
https://www.srf.ch/sendungen/kulturplatz/sagen-sie-uns-die-meinung",16.05.2018 19:05:00,Photo
55,0,SRF Kultur,0,0,1,113,21,15,6,http://www.facebook.com/permalink.php?story_fbid=1802834589778353&id=106604179401411,106604179401411_1802834589778353,7726,18,Die Milchjugend. Falschsexuelle Welten ist die grösste Schweizer Organisation für queere Jugendliche. Sie bietet ihnen eine Heimat – und leistet Aufklärungsarbeit. https://www.srf.ch/kultur/gesellschaft-religion/jung-und-queer-in-der-schweiz-wir-hatten-einfach-glueck-sagt-die-milchjugend,16.05.2018 18:15:00,Photo
56,0,SRF News,3,0,0,84,17,0,1,http://www.facebook.com/permalink.php?story_fbid=1644542402327401&id=289943751120613,289943751120613_1644542402327401,12267,20,Schweizer Städte sollen grüner werden - die Begrünung von Flachdächern und Fassaden könnten die Lösung sein. ^ls,16.05.2018 18:09:53,Video
57,0,SRF 3,3,0,0,52,14,6,0,http://www.facebook.com/permalink.php?story_fbid=10155873530318402&id=48486263401,48486263401_10155873530318402,43015,7,Mit nur 20 Jahren hatte Jeannine eine Erschöpfungsdepression – ausgelöst durch Mobbing und eine chronische Krankheit. Ihre Geschichte erzählt sie anonymisiert bei Robin Rehmann.,16.05.2018 18:00:03,Link
58,0,SRF Sport,79,7,28,108,1,37,8,http://www.facebook.com/permalink.php?story_fbid=2277371692287962&id=126546190703867,126546190703867_2277371692287962,26422,6,"Der YB-Meistertrainer geht für mindestens 3 Jahre in die Bundesliga zu Frankfurt.
Die richtige Entscheidung?",16.05.2018 17:40:47,Photo
59,0,SRF News,4,1,1,14,1,0,2,http://www.facebook.com/permalink.php?story_fbid=1644503598997948&id=289943751120613,289943751120613_1644503598997948,8584,5,"In Bayern kann die Polizei neu schon bei einem Verdacht Telefone abhören. «Die neuen Befugnisse der Polizei erschrecken.», sagt der Beobachter vor Ort. #SocialAudio",16.05.2018 17:18:55,Video
60,0,SRF Kultur,0,0,0,2,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1802805999781212&id=106604179401411,106604179401411_1802805999781212,2984,0,Saudi-Arabien hat bisher erst einen Spielfilm und ein Kino. Doch am Festival de Cannes signalisiert das Land grosse Pläne für den globalen Filmmarkt.,16.05.2018 17:10:41,Link
61,0,SRF 3,4,0,4,112,1,0,9,http://www.facebook.com/permalink.php?story_fbid=10155873940588402&id=48486263401,48486263401_10155873940588402,4684,14,"Wow, was Marcelos Sohn in der Kabine von Real Madrid C.F. zeigt, ist einfach der Wahnsinn! ⚽🔥",16.05.2018 16:44:52,Video
62,0,SRF Kultur,1,0,0,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1802758966452582&id=106604179401411,106604179401411_1802758966452582,2149,0,"«Ohne Macht macht's keinen Spass»: SRF-Filmredaktor Selim Petersen über den neuen «Star Wars»-Film, der am Festival de Cannes Premiere hatte.",16.05.2018 16:35:00,Video
63,0,SRF News,2,0,0,23,1,1,11,http://www.facebook.com/permalink.php?story_fbid=1644447825670192&id=289943751120613,289943751120613_1644447825670192,9058,6,Die Eisheiligen sind durch - der Sommer könnte kommen! Stattdessen haben unsere SRF-Augenzeugen tolle Gewitter-Bilder geschossen. ^im,16.05.2018 16:17:26,Video
64,2,SRF Kultur,0,0,0,16,3,0,0,http://www.facebook.com/permalink.php?story_fbid=1802755759786236&id=106604179401411,106604179401411_1802755759786236,2726,8,"«Diese rechtsradikale Scheisse betrifft die ganze Welt», sagte Regisseur Spike Lee am Festival de Cannes. In seinem neuem Film BlacKkKlansman kämpft ein schwarzer Polizist gegen den Ku-Klux-Klan.",16.05.2018 16:08:43,Video
65,0,SRF Kultur,0,0,0,16,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1802739776454501&id=106604179401411,106604179401411_1802739776454501,2765,1,"Dabeisein, wenn der Philosophische Stammtisch unter der Leitung von Barbara Bleisch am 23. Mai im SUD Basel über #MeToo diskutiert? Jetzt anmelden! https://www.srf.ch/sendungen/sternstunde-philosophie/metoo-der-philosophische-stammtisch-zur-geschlechterdebatte",16.05.2018 15:42:10,Photo
66,0,SRF News,10,2,2,94,17,0,14,http://www.facebook.com/permalink.php?story_fbid=1644403465674628&id=289943751120613,289943751120613_1644403465674628,12763,24,Eine Privatperson fotografierte das «hundeähnliche Tier» von ihrem Haus bei Horgen aus. ^lvm,16.05.2018 15:16:08,Photo
67,0,SRF Kultur,0,0,1,13,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1802719119789900&id=106604179401411,106604179401411_1802719119789900,3428,3,Er recherchierte schärfer als viele Literaten – und schrieb gewagter als die meisten Journalisten: ein Blick auf das Leben des verstorbenen Schriftstellers Tom Wolfe. https://www.srf.ch/kultur/gesellschaft-religion/zum-tod-von-tom-wolfe-ein-don-quijote-im-weissen-massanzug,16.05.2018 15:11:51,Photo
68,0,SRF News,5,1,0,7,1,10,2,http://www.facebook.com/permalink.php?story_fbid=1644350765679898&id=289943751120613,289943751120613_1644350765679898,9410,1,Ein Helikopter der Air Zermatt muss in einem Baggersee notlanden. Der Pilot kann sich leicht verletzt selbst aus dem Wrack befreien. Der Vorfall ereignete sich auf einem Übungsflug im Oberwallis. ^lvm,16.05.2018 14:13:21,Video
69,0,SRF Kultur,13,1,7,34,1,0,2,http://www.facebook.com/permalink.php?story_fbid=1802624366466042&id=106604179401411,106604179401411_1802624366466042,4417,6,"Wann genau der Ramadan beginnt, bestimmt der Mond. Doch wie lange gefastet wird, bestimmt der Wohnort. https://www.srf.ch/kultur/gesellschaft-religion/infografik-zum-ramadan-warum-man-als-muslim-beser-nicht-in-island-lebt",16.05.2018 13:06:26,Photo
70,0,SRF 3,25,0,20,49,0,0,0,http://www.facebook.com/permalink.php?story_fbid=10155756877693402&id=48486263401,48486263401_10155756877693402,38581,2,"Gruss hier, Gruss da – Gabriel Vetter ist es mittlerweile leid.",16.05.2018 11:55:00,Video
71,0,SRF News,21,2,0,44,1,0,1,http://www.facebook.com/permalink.php?story_fbid=1644246465690328&id=289943751120613,289943751120613_1644246465690328,11755,7,"Wird eine Person urteilsunfähig, sollen die Angehörigen das Recht erhalten, sie zu vertreten – und zwar ohne Mitwirkung der Kesb. ^ls",16.05.2018 11:19:12,Video
72,0,SRF News,9,0,16,5,0,0,3,http://www.facebook.com/permalink.php?story_fbid=1644182639030044&id=289943751120613,289943751120613_1644182639030044,1440,1,Etwas göttlicher Beistand kann nicht schaden...🙏^sh,16.05.2018 09:34:46,Video
73,0,SRF Sport,63,0,43,690,13,0,37,http://www.facebook.com/permalink.php?story_fbid=2276890822336049&id=126546190703867,126546190703867_2276890822336049,69420,62,Der 8-jährige Sohn von Reals Marcelo trägt nicht nur eine ähnliche Haarpracht wie der Papa - er hat auch fussballerische Qualitäten. #real #realmadrid #marcelo #soccer #fussball #wiedervatersodersohn,16.05.2018 09:14:16,Video
74,0,SRF News,14,3,7,56,1,15,7,http://www.facebook.com/permalink.php?story_fbid=1644132512368390&id=289943751120613,289943751120613_1644132512368390,17079,57,"Das Smartphone ist allgegenwärtig. Wer zu Fuss unterwegs ist, trägt es oft in der Hand – tippt oder hört Musik. Nicht ungefährlich. ^red
Bilder: bfu/Polizei Lausanne",16.05.2018 08:14:45,Video
75,0,SRF 3,46,0,45,57,0,0,1,http://www.facebook.com/permalink.php?story_fbid=10155873022963402&id=48486263401,48486263401_10155873022963402,7310,13,"Wir hoffen, du startest so in den Tag: JU-BEEEEEEEEL! 😂",16.05.2018 07:11:30,Video
76,0,SRF Sport,9,0,37,104,3,0,0,http://www.facebook.com/permalink.php?story_fbid=2352211114804019&id=126546190703867,126546190703867_2352211114804019,35564,0,Frankreich - Argentinien begeisterte alle. Nur Andy Murray nicht. Der musste eine Medienkonferenz geben😂,30.06.2018 23:51:16,Video
77,0,SRF Sport,2,0,0,35,0,0,0,http://www.facebook.com/permalink.php?story_fbid=2352080751483722&id=126546190703867,126546190703867_2352080751483722,7705,1,Die erste Viertelfinal-Paarung steht fest. Hast du richtig getippt?,30.06.2018 22:10:05,Photo
78,0,SRF Sport,35,3,9,470,27,5,7,http://www.facebook.com/permalink.php?story_fbid=2352061344818996&id=126546190703867,126546190703867_2352061344818996,31521,18,Uruguay schlägt Portugal mit 2:1 und steht unter den letzten 8. (Bild: Reuters),30.06.2018 21:56:33,Photo
79,0,SRF Sport,65,7,13,1056,73,0,6,http://www.facebook.com/permalink.php?story_fbid=2352045811487216&id=126546190703867,126546190703867_2352045811487216,56398,45,So geht Fairplay: Cristiano Ronaldo hilft dem verletzten Edinson Cavani vom Feld👍,30.06.2018 21:47:01,Video
80,0,SRF 3,42,3,6,25,4,1,3,http://www.facebook.com/permalink.php?story_fbid=10155499224651190&id=48486263401,48486263401_10155499224651190,39900,2,Kennt die junge Generation am OpenAir St.Gallen - official den Headliner Depeche Mode? Wir haben nachgefragt...,30.06.2018 21:28:13,Video
81,0,SRF Sport,0,1,2,75,2,0,9,http://www.facebook.com/permalink.php?story_fbid=2351945688163895&id=126546190703867,126546190703867_2351945688163895,36375,1,Über 400 m Hürden unter 47 Sekunden? Abderrahaman Samba hat das in Paris als 2. Mensch geschafft🐎💪,30.06.2018 20:33:39,Video
82,0,SRF News,6,2,7,15,1,2,0,http://www.facebook.com/permalink.php?story_fbid=1698801523568155&id=289943751120613,289943751120613_1698801523568155,9602,8,"Whiskey und Harleys werden künftig wegen der europäischen Vergeltungszölle massiv teurer. Es trifft nicht nur die Kunden, sondern auch die Hersteller. ^ff",30.06.2018 19:19:02,Video
